group,subject_id,ensemble,g,eta1,eta2,eta3,eta4,eta5,eta6,ks_fc,ks_fcd,ks_fc_fcd,corr_fc
RSC,1,71,0.5342904,-3.7710047,-4.9170513,-4.170976,-5.134529,-4.061087,-5.260209,1.0,1.0,2.0,0.0
RSC,1,72,0.70204085,-4.164061,-5.2340784,-4.156615,-5.151738,-4.5679264,-4.507573,1.0,1.0,2.0,0.0
RSC,1,73,0.57673246,-4.070388,-5.0564938,-4.8698936,-4.4807863,-3.8483543,-4.5147247,1.0,1.0,2.0,0.0
RSC,1,74,0.83012486,-4.7475386,-4.994188,-5.271085,-4.087952,-5.6710405,-5.2705045,1.0,1.0,2.0,0.0
RSC,1,75,0.8515891,-4.427645,-5.351252,-4.1892295,-4.407189,-5.187057,-5.4449325,1.0,1.0,2.0,0.0
RSC,1,76,0.88528633,-4.321358,-5.401606,-4.3849163,-4.4078155,-5.6487546,-5.6842146,0.44667352537722915,0.18030722739864014,0.6269807527758693,0.0694617893178953
RSC,1,77,0.8334301,-4.4176564,-4.525111,-3.9322913,-4.9925985,-4.8633804,-5.465694,0.18192729766803845,0.7912822508642202,0.9732095485322587,0.11093781403180161
RSC,1,78,0.93047774,-4.423985,-5.060954,-4.8899193,-4.814784,-3.912238,-5.788045,1.0,1.0,2.0,0.0
RSC,1,79,0.8975908,-5.54347,-5.2812004,-4.517014,-3.8144271,-4.1138988,-5.2833023,1.0,1.0,2.0,0.0
RSC,1,80,0.6320943,-4.464287,-4.903315,-4.8073487,-3.523181,-4.3525395,-3.693968,0.0380658436213992,0.28424257686408283,0.32230842048548203,0.10720232981231309
RSC,1,81,0.72840875,-3.69753,-5.9900684,-4.5533223,-3.994344,-5.0886264,-5.7958374,1.0,1.0,2.0,0.0
RSC,1,82,0.9478805,-4.320591,-3.6731489,-4.592812,-4.984368,-5.785196,-5.926314,1.0,1.0,2.0,0.0
RSC,1,83,0.7812019,-3.5491624,-5.5835814,-4.6462483,-4.694032,-5.8334136,-5.8149767,1.0,1.0,2.0,0.0
RSC,1,84,0.7481861,-3.7601774,-3.846227,-5.073518,-3.767178,-5.076964,-4.4525385,0.09602194787379975,0.5547949909571668,0.6508169388309666,0.20780514369622402
RSC,1,85,0.6445175,-4.256663,-3.937498,-5.496697,-3.735425,-5.958272,-4.328459,1.0,1.0,2.0,0.0
RSC,1,86,0.81271845,-4.350718,-5.8134212,-4.283336,-3.5875585,-5.155029,-5.068841,0.19615912208504804,0.1115359080607129,0.30769503014576094,0.04088205780961069
RSC,1,87,0.563006,-3.8879986,-4.996628,-4.9486437,-4.1266184,-5.6507044,-4.682879,0.1246570644718793,0.7648176552734598,0.8894747197453391,0.12912992013294142
RSC,1,88,0.7233306,-3.5174143,-4.848023,-4.761779,-4.8866158,-5.090762,-4.68094,0.12105624142661187,0.7087749822577323,0.8298312236843441,0.07517117478314073
RSC,1,89,0.62223494,-4.0842423,-4.514992,-4.206647,-4.9551015,-4.745296,-4.830872,0.04080932784636493,0.4478835191502025,0.48869284699656745,0.068437597609478
RSC,1,90,0.8533562,-3.807516,-4.6481504,-4.3374805,-5.691139,-3.733423,-4.690051,0.07304526748971196,0.22371282708729195,0.2967580945770039,0.07502410427256777
RSC,1,91,0.44018707,-3.9508688,-5.2711124,-4.260129,-4.5563126,-5.2538195,-3.5121343,1.0,1.0,2.0,0.0
RSC,1,92,0.60931855,-3.6338203,-4.705227,-4.8838835,-5.0005856,-4.182776,-5.303291,1.0,1.0,2.0,0.0
RSC,1,93,0.68664414,-4.0921364,-4.37912,-5.286506,-4.392483,-5.713586,-3.8604758,1.0,1.0,2.0,0.0
RSC,1,94,0.36740282,-3.7431917,-4.588434,-4.4157443,-4.1935215,-5.6285925,-3.7789574,0.19958847736625518,0.8024083697717543,1.0019968471380096,0.1149545749387553
RSC,1,95,0.85943437,-4.150265,-5.204751,-4.5099235,-5.170968,-5.3869114,-4.0927653,1.0,1.0,2.0,0.0
RSC,1,96,0.6749719,-4.115138,-4.8360887,-4.626269,-4.7232323,-4.4273973,-5.737383,1.0,1.0,2.0,0.0
RSC,1,97,0.54960185,-3.9015918,-5.423665,-3.642108,-5.104645,-4.6650386,-4.283147,1.0,1.0,2.0,0.0
RSC,1,98,0.46261096,-4.541019,-5.674741,-3.5222979,-4.8011327,-5.9974346,-4.6470294,1.0,1.0,2.0,0.0
RSC,1,99,0.5734139,-4.0137167,-4.9560876,-5.1540437,-4.4341354,-5.040853,-4.080978,1.0,1.0,2.0,0.0
RSC,2,0,0.6969072,-5.167909,-5.6745186,-4.1161423,-3.6942072,-4.878226,-4.4188347,1.0,1.0,2.0,0.0
RSC,2,1,0.80060667,-4.4734645,-5.06505,-5.743243,-4.898693,-5.0850396,-4.7855954,0.271604938271605,0.7456788992925987,1.0172838375642037,0.06480122351544315
RSC,2,2,0.69868684,-4.1581435,-5.4736104,-4.877866,-4.8315945,-3.557121,-5.1100135,0.2611454046639232,0.8050182001327809,1.0661636047967042,0.09446897339755639
RSC,2,3,0.6395024,-4.4372,-5.5427923,-4.192203,-3.5080972,-4.10427,-4.979118,0.25617283950617287,0.7737460222980244,1.0299188618041972,0.14072687403455822
RSC,2,4,0.68507814,-4.535208,-4.57015,-5.6505847,-3.5451546,-4.0974183,-4.8241343,0.28000685871056247,0.7535541768732401,1.0335610355838025,0.24373644140348577
RSC,2,5,0.7790749,-4.3963614,-4.7326927,-4.596731,-5.301192,-4.75139,-5.153259,1.0,1.0,2.0,0.0
RSC,2,6,0.7321048,-4.6730556,-5.0262117,-5.23582,-4.412432,-5.5551095,-4.8903413,1.0,1.0,2.0,0.0
RSC,2,7,0.7108681,-4.2617774,-4.9100356,-4.798513,-5.1707335,-4.9663568,-4.9086113,1.0,1.0,2.0,0.0
RSC,2,8,0.6352291,-4.5596895,-4.8492656,-4.9626656,-4.787099,-3.8060637,-4.5555954,0.37019890260631,0.817563700464733,1.187762603071043,-0.002546388967566068
RSC,2,9,0.4486811,-4.4441867,-4.628998,-4.0209985,-3.7065518,-5.110436,-5.075975,0.3338477366255144,0.7739749547858337,1.107822691411348,0.08101406993939098
RSC,2,10,0.8593942,-4.204974,-5.3967843,-4.263636,-5.307536,-5.3061395,-5.4294844,0.2654320987654321,0.7532336713903071,1.0186657701557391,0.06056453077574211
RSC,2,11,0.7392724,-4.887076,-4.8662424,-5.239634,-4.2072616,-4.966867,-4.5060573,1.0,1.0,2.0,0.0
RSC,2,12,0.6973587,-4.354947,-5.226739,-4.5225544,-4.0165205,-5.59834,-5.0249395,0.6044238683127572,0.7887182070007555,1.3931420753135126,0.014656164314644402
RSC,2,13,0.6292714,-4.4967647,-4.4186697,-5.2454724,-3.5416439,-3.8606603,-4.053837,0.16100823045267487,0.4844211442045741,0.645429374657249,0.3022011690971046
RSC,2,14,0.82358176,-4.123429,-5.0619144,-5.84026,-4.578463,-4.7166615,-5.2220798,1.0,1.0,2.0,0.0
RSC,2,15,0.7269828,-4.057522,-5.298626,-5.60871,-4.1803412,-5.4225335,-5.9169827,1.0,1.0,2.0,0.0
RSC,2,16,0.7320394,-4.5548286,-5.166714,-5.5046573,-4.797418,-4.1365924,-4.507581,1.0,1.0,2.0,0.0
RSC,2,17,0.6935327,-4.650687,-4.2997417,-5.14171,-4.619764,-4.9291935,-3.518424,0.2729766803840878,0.7990659554497379,1.0720426358338258,0.20900770723755038
RSC,2,18,0.83049077,-4.616339,-5.263124,-5.123078,-5.1286855,-4.0307612,-5.9348426,0.9627914951989026,0.48020878642888215,1.4430002816277847,-0.03362824231515452
RSC,2,19,0.58426696,-4.401264,-4.957724,-4.8905725,-4.116857,-4.4490337,-4.4763813,0.09773662551440332,0.6198576039925826,0.7175942295069859,0.16808071289062415
RSC,2,20,0.81910944,-3.7137485,-5.1322684,-5.864823,-4.1711044,-5.2917404,-4.829945,1.0,1.0,2.0,0.0
RSC,2,21,0.71064353,-4.4325094,-4.491464,-5.475733,-4.4818964,-5.9886217,-4.808027,0.23816872427983543,0.7811176484054851,1.0192863726853205,0.12157843881118312
RSC,2,22,0.7304868,-4.6424828,-4.477555,-5.364045,-4.6684327,-3.7954664,-3.5565975,1.0,1.0,2.0,0.0
RSC,2,23,0.65387213,-4.2426395,-5.63791,-4.0454774,-4.433403,-5.15924,-4.4463415,0.10065157750342935,0.6704974702960098,0.7711490477994392,0.1364506684922735
RSC,2,24,0.8573834,-4.775735,-4.8070483,-5.640775,-5.1738586,-3.742435,-3.8673413,0.8401920438957476,0.3050754332547332,1.145267477150481,0.3601940049705272
RSC,2,25,0.8062507,-4.5235777,-5.862988,-4.31769,-3.70213,-4.8451943,-5.442641,0.24811385459533608,0.6226047938462947,0.8707186484416308,0.2976511560182719
RSC,2,26,0.8886181,-4.423806,-5.377632,-4.665458,-5.635356,-5.3436265,-5.963549,1.0,1.0,2.0,0.0
RSC,2,27,0.52026045,-4.0788403,-4.671712,-4.942673,-4.59471,-4.3169193,-3.679406,1.0,1.0,2.0,0.0
RSC,2,28,0.74854666,-4.569743,-5.4123983,-5.0869937,-4.7351995,-3.9260528,-4.8629403,0.35939643347050754,0.8213639797623681,1.1807604132328757,0.0300074192071662
RSC,2,29,0.79863715,-3.850338,-5.055946,-5.5464168,-4.614885,-4.638446,-4.1739907,1.0,1.0,2.0,0.0
RSC,2,30,0.78451926,-4.0780745,-4.570509,-5.5582037,-4.5521507,-4.9209085,-4.864482,1.0,1.0,2.0,0.0
RSC,2,31,0.6321893,-4.594313,-4.5014124,-4.9960275,-4.1288877,-5.1409206,-4.480734,0.25102880658436216,0.6916508321695932,0.9426796387539553,0.2642302079666402
RSC,2,32,0.6596408,-4.017159,-5.3289723,-4.1186705,-5.2176933,-5.8855643,-4.494399,0.17609739368998623,0.6955426844623521,0.8716400781523383,0.2483962169241599
RSC,2,33,0.8058573,-4.337545,-4.854528,-5.8399625,-4.8525677,-4.450537,-4.2246494,0.24262688614540467,0.7932510702593805,1.035877956404785,0.1293085693150063
RSC,2,34,0.6284324,-4.522788,-4.9405766,-4.9440217,-4.579497,-3.5466945,-4.820708,0.3713991769547325,0.3057622307181612,0.6771614076728938,0.15597575634919963
RSC,2,35,0.55915195,-4.147532,-4.29046,-4.586799,-4.974855,-4.734463,-5.2694244,1.0,1.0,2.0,0.0
RSC,2,36,0.9633245,-4.612598,-5.415407,-4.251333,-5.6214547,-5.2840123,-5.536707,1.0,1.0,2.0,0.0
RSC,2,37,0.74555105,-4.271393,-4.519303,-4.442204,-5.0654254,-4.6867604,-4.913371,0.2722908093278464,0.8101462878597102,1.0824370971875565,0.15017162300304032
RSC,2,38,0.54379565,-4.1829867,-4.90388,-4.7812495,-4.013793,-4.1550884,-4.265911,0.31498628257887523,0.1303999450562029,0.4453862276350781,0.20318944009323212
RSC,2,39,0.9022649,-4.6281357,-5.2204666,-5.316765,-4.879078,-5.8244796,-5.3046203,1.0,1.0,2.0,0.0
RSC,2,40,0.7223777,-4.2148347,-4.261048,-5.4912314,-4.179079,-5.649085,-3.8799894,1.0,1.0,2.0,0.0
RSC,2,41,0.9197963,-4.6882615,-5.204519,-4.848235,-5.231702,-5.2084775,-4.364815,1.0,1.0,2.0,0.0
RSC,2,42,0.47769827,-3.8847167,-4.7241225,-5.021394,-4.1177387,-4.8245482,-3.9223266,0.9317558299039781,0.3362102515968041,1.2679660815007823,0.04998448119639965
RSC,2,43,0.5583939,-4.2956977,-5.05971,-4.1475773,-3.5779216,-5.912615,-5.6510196,1.0,1.0,2.0,0.0
RSC,2,44,0.8425984,-4.573843,-4.645714,-5.658957,-4.807259,-4.199485,-5.9131093,0.060699588477366284,0.5029188892195692,0.5636184776969355,0.19160485009195674
RSC,2,45,0.7827105,-3.938308,-5.5849185,-5.161403,-4.7778234,-4.531077,-3.8256822,0.23662551440329221,0.8103294338499576,1.0469549482532499,0.09380376595417558
RSC,2,46,0.6542983,-3.5847635,-5.31778,-4.9674425,-4.2326336,-5.910102,-5.6361494,1.0,1.0,2.0,0.0
RSC,2,47,0.6533558,-4.3680696,-4.710972,-4.884097,-5.060955,-3.5353441,-4.9900293,0.2609739368998628,0.29005746205444016,0.551031398954303,0.32476410148882057
RSC,2,48,0.8707114,-4.4934325,-5.4243097,-4.8048525,-4.1729,-5.9052744,-5.145731,0.12448559670781889,0.3729768091389849,0.4974624058468038,0.15004412744425188
RSC,2,49,0.73143154,-4.628242,-4.3038907,-5.944858,-3.884932,-4.6122775,-4.6294193,1.0,1.0,2.0,0.0
RSC,2,50,0.83458865,-4.1430364,-5.2683096,-4.125863,-5.4824333,-5.6666546,-5.207362,0.3890603566529493,0.21235777569194844,0.6014181323448977,0.10133489592651579
RSC,2,51,0.77726716,-4.2458615,-5.3010335,-4.958617,-4.769065,-5.451846,-5.1869397,1.0,1.0,2.0,0.0
RSC,2,52,0.7560836,-4.4615555,-4.8699856,-4.9984875,-5.0999126,-4.6394053,-5.658414,0.30161179698216734,0.7863373091275383,1.0879491061097055,0.08050343861176573
RSC,2,53,0.74217445,-4.372373,-5.4763355,-4.552568,-5.6401777,-4.6951075,-5.253856,1.0,1.0,2.0,0.0
RSC,2,54,0.6725419,-4.4905615,-4.511574,-5.966752,-4.338157,-5.9140296,-5.5179257,0.17969821673525377,0.5666536938256909,0.7463519105609446,0.0923380141275808
RSC,2,55,0.5202944,-4.578436,-4.6355567,-4.51203,-4.7295647,-4.2010517,-4.132482,1.0,1.0,2.0,0.0
RSC,2,56,0.74203354,-4.2232985,-4.992094,-5.3854227,-4.856248,-4.6081862,-3.6811824,1.0,1.0,2.0,0.0
RSC,2,57,0.76996034,-4.2969623,-5.214977,-5.554444,-4.75325,-4.144154,-4.9235764,1.0,1.0,2.0,0.0
RSC,2,58,0.6508351,-4.317066,-5.2847304,-5.00272,-4.3998375,-4.9464006,-4.4283514,1.0,1.0,2.0,0.0
RSC,2,59,0.7364962,-4.354773,-4.8748245,-5.064018,-4.7912455,-4.2559285,-4.2013845,1.0,1.0,2.0,0.0
RSC,2,60,0.731877,-4.3952875,-5.92763,-4.213745,-5.4389777,-5.040171,-4.068496,1.0,1.0,2.0,0.0
RSC,2,61,0.75975424,-3.848026,-5.118272,-4.7294436,-5.5331864,-4.709812,-5.0827417,1.0,1.0,2.0,0.0
RSC,2,62,0.84968376,-4.658781,-5.023478,-4.546468,-5.7286005,-4.0065713,-4.6760287,0.14711934156378603,0.6422472013003365,0.7893665428641226,0.30713161418208457
RSC,2,63,0.6582898,-4.36958,-5.435687,-4.627761,-4.8956857,-3.9972723,-4.525385,1.0,1.0,2.0,0.0
RSC,2,64,0.57058764,-4.5477915,-4.9396424,-4.3528075,-5.1541467,-4.1030207,-3.893228,1.0,1.0,2.0,0.0
RSC,2,65,0.87746114,-4.227364,-3.8001802,-4.987937,-4.7034054,-5.28756,-4.813648,1.0,1.0,2.0,0.0
RSC,2,66,0.7229916,-4.550966,-5.0295105,-5.3521543,-4.7602577,-3.9814115,-4.8193727,1.0,1.0,2.0,0.0
RSC,2,67,0.8054778,-4.3585744,-4.8189383,-5.545537,-4.73108,-4.9081216,-4.3546143,1.0,1.0,2.0,0.0
RSC,2,68,0.6915052,-4.103631,-5.5040817,-4.5414844,-4.000942,-5.3677835,-5.5690765,0.08264746227709191,0.6808452187449922,0.7634926810220841,0.04754882954110493
RSC,2,69,0.8030164,-4.355766,-4.486336,-5.5954676,-4.901884,-3.9853988,-4.857045,0.29269547325102885,0.2051235090771732,0.49781898232820204,0.24825347679850168
RSC,2,70,0.52883065,-4.0684733,-4.2913795,-4.489588,-5.0421195,-4.0036407,-4.8980184,1.0,1.0,2.0,0.0
RSC,2,71,0.7478527,-4.4312215,-4.787428,-4.507887,-4.802309,-5.3964157,-5.323359,0.3004115226337448,0.7680227101027908,1.0684342327365357,0.025121700952335995
RSC,2,72,0.8248972,-4.3061576,-5.975154,-4.9911094,-4.7184796,-5.887366,-3.9277222,1.0,1.0,2.0,0.0
RSC,2,73,0.8934943,-4.7543144,-4.791629,-4.745472,-5.8276906,-5.460287,-4.8302236,1.0,1.0,2.0,0.0
RSC,2,74,0.94012314,-4.664941,-4.943088,-5.507875,-5.9631214,-4.4421763,-4.8765006,1.0,1.0,2.0,0.0
RSC,2,75,0.7303593,-4.1096244,-5.9745345,-5.6389947,-4.435036,-3.868004,-3.6022527,0.21604938271604934,0.27787825370298297,0.4939276364190323,0.3009595751557864
RSC,2,76,0.52860343,-4.089027,-4.7481494,-4.673638,-4.016295,-4.866067,-3.7262633,0.225480109739369,0.6509008493395299,0.8763809590788989,0.12046738079350512
RSC,2,77,0.7028492,-4.2445087,-5.4416966,-4.759997,-3.930691,-5.0986924,-5.1398516,1.0,1.0,2.0,0.0
RSC,2,78,0.82903194,-4.7246385,-4.498957,-5.6271324,-4.5795245,-4.247908,-5.411132,0.2753772290809328,0.7551109177903437,1.0304881468712765,0.09095515331031065
RSC,2,79,0.80637676,-4.4676623,-4.7309284,-5.389169,-3.6958058,-4.8818216,-4.243039,0.583161865569273,0.561708752089009,1.144870617658282,0.20772762184161955
RSC,2,80,0.7663016,-4.7786827,-4.649759,-4.8053756,-4.009048,-4.89713,-4.7506027,0.14557613168724282,0.5289714063322727,0.6745475380195155,0.003625737858281321
RSC,2,81,0.79487044,-5.29094,-5.3363237,-3.9465466,-3.6880913,-5.391611,-5.4653363,1.0,1.0,2.0,0.0
RSC,2,82,0.7769895,-4.2468214,-5.95729,-4.8021297,-3.5500531,-5.703462,-5.7134857,1.0,1.0,2.0,0.0
RSC,2,83,0.7399236,-4.466584,-5.4964337,-4.1229124,-4.7417397,-5.774199,-4.7250824,0.21159122085048016,0.7472356402097022,0.9588268610601824,0.2738685500382541
RSC,2,84,0.67574596,-4.523939,-5.009515,-5.376346,-4.6488786,-4.1088195,-3.7146153,1.0,1.0,2.0,0.0
RSC,2,85,0.72373694,-4.7458353,-4.8244224,-4.552743,-4.2437987,-3.799118,-4.550708,0.20301783264746226,0.5575879673084407,0.760605799955903,0.29553499549731954
RSC,2,86,0.620417,-4.291601,-4.2182093,-4.6102023,-4.825925,-5.8433323,-4.835159,1.0,1.0,2.0,0.0
RSC,2,87,0.80243194,-4.742031,-4.5656586,-5.7516913,-3.7140138,-5.3981705,-5.0309925,0.05727023319615915,0.5996199720702364,0.6568902052663956,0.2700273622690883
RSC,2,88,0.86610967,-4.431507,-5.0023637,-5.7229867,-5.258085,-4.2235045,-5.4124246,0.5775034293552812,0.14175499645154643,0.7192584258068276,0.3450365815236743
RSC,2,89,0.8789484,-4.569585,-5.220944,-4.936312,-4.777842,-5.37269,-5.423573,1.0,1.0,2.0,0.0
RSC,2,90,0.74221903,-3.9140189,-5.437968,-4.750255,-4.9055243,-5.165853,-5.184496,0.17866941015089166,0.71999267416039,0.8986620843112817,0.08220904589183625
RSC,2,91,0.6199645,-4.553349,-5.062631,-5.459408,-4.4461327,-3.8454165,-4.0067234,1.0,1.0,2.0,0.0
RSC,2,92,0.96076673,-4.594683,-5.2539372,-4.8104496,-5.445001,-5.8744655,-4.831566,0.030349794238683114,0.5629449875231793,0.5932947817618625,0.18350514198949108
RSC,2,93,0.7329513,-4.5415535,-5.137434,-5.808664,-4.2221074,-4.182264,-5.4859023,1.0,1.0,2.0,0.0
RSC,2,94,0.63149506,-4.0209327,-5.531648,-4.2398596,-5.065846,-5.729045,-4.2897124,0.08762002743484225,0.45479728028204486,0.5424173077168871,0.23117449105809426
RSC,2,95,0.911454,-4.666937,-5.1645956,-4.258081,-5.553983,-5.2726746,-5.065107,1.0,1.0,2.0,0.0
RSC,2,96,0.9285533,-4.554534,-4.992447,-5.486803,-4.506894,-5.8585534,-4.722369,0.8974622770919067,0.24573613241455095,1.1431984095064576,0.07752497488562382
RSC,2,97,0.8554383,-4.869851,-5.660753,-4.120236,-4.9020386,-5.929325,-5.531264,0.49965706447187924,0.1654724021885946,0.6651294666604739,0.1428372949513038
RSC,2,98,0.8292193,-3.9919794,-5.8756843,-4.401296,-4.821315,-5.5925784,-5.4210753,1.0,1.0,2.0,0.0
RSC,2,99,0.7468152,-4.5403385,-4.8161297,-5.064481,-4.2585115,-4.1589084,-3.9074473,0.07733196159122091,0.5802522836015659,0.6575842451927868,0.06209606708687166
RSC,3,0,0.7579956,-4.284574,-5.179796,-4.7477584,-4.211124,-5.456075,-4.2795525,0.13631687242798357,0.7552024907854674,0.891519363213451,0.047344538992627604
RSC,3,1,0.5856346,-3.9645054,-5.4063635,-3.9132426,-3.8823357,-5.278038,-4.3119574,0.12242798353909468,0.6962294819257802,0.8186574654648748,0.07212183572086528
RSC,3,2,0.77019405,-3.8673184,-4.6912246,-5.0867515,-4.703141,-3.9627743,-4.0876517,0.04852537722908101,0.5537876880108056,0.6023130652398866,0.10607056005226141
RSC,3,3,0.48367125,-3.9864388,-5.1427326,-4.1564984,-3.703878,-5.059273,-3.891893,0.05812757201646092,0.1507749364712347,0.2089025084876956,0.11710185081384145
RSC,3,4,0.80690867,-3.8179991,-4.6474614,-4.7048836,-5.099293,-5.6798654,-5.317276,0.22599451303155016,0.30324397335225844,0.5292384863838087,0.20820788174281069
RSC,3,5,0.70907074,-4.061046,-5.131707,-5.1905456,-4.486069,-5.958978,-4.507317,0.08504801097393688,0.6642705066275956,0.7493185176015325,0.10560000073221062
RSC,3,6,0.71397716,-3.8844628,-5.120593,-5.2354646,-4.6026435,-5.230936,-4.596107,0.06121399176954734,0.6568530940225727,0.7180670857921201,0.04493711362674461
RSC,3,7,0.5314269,-3.5655546,-5.2059946,-4.3847203,-3.9789011,-5.8804517,-4.2787266,1.0,1.0,2.0,0.0
RSC,3,8,0.7141688,-3.641401,-4.5921955,-4.9495273,-4.600055,-4.9698863,-4.0742335,0.11694101508916324,0.5732927359721618,0.690233751061325,0.046272054796173745
RSC,3,9,0.84177494,-5.507802,-5.904269,-4.6403995,-3.6119847,-5.9677744,-4.711312,0.14969135802469136,0.7648176552734598,0.9145090132981512,0.035762375486016997
RSC,3,10,0.7670521,-4.267338,-4.9390903,-4.734831,-4.8006296,-5.8273125,-4.494715,1.0,1.0,2.0,0.0
RSC,3,11,0.43807894,-4.053338,-5.6232414,-3.974692,-4.5057716,-5.5362687,-4.0645833,1.0,1.0,2.0,0.0
RSC,3,12,0.5963122,-4.079576,-5.517326,-4.3806252,-3.9441304,-5.334345,-4.0469937,0.9410150891632374,0.5909205375334814,1.5319356266967188,0.044980362672976
RSC,3,13,0.63602906,-4.021002,-5.2635922,-4.0682654,-4.726788,-5.88429,-4.8849735,0.09087791495198905,0.4326366154621002,0.5235145304140892,0.05840496415636595
RSC,3,14,0.5588178,-3.7515981,-5.196803,-4.0820155,-4.0643234,-5.788417,-5.3404627,1.0,1.0,2.0,0.0
RSC,3,15,0.75281364,-4.164947,-5.431979,-4.290497,-4.899399,-5.390038,-4.7552156,1.0,1.0,2.0,0.0
RSC,3,16,0.6562787,-3.6879861,-5.221958,-4.4135427,-4.7311835,-5.8210173,-5.197892,0.14060356652949246,0.7220072800531124,0.8626108465826049,0.09237757825932752
RSC,3,17,0.6408326,-4.1440334,-5.117839,-5.1774836,-3.9475222,-3.537093,-4.746878,0.05452674897119336,0.5019573727707699,0.5564841217419633,0.03564822117025192
RSC,3,18,0.7133589,-3.7575712,-4.275311,-4.566852,-4.8587236,-5.2845163,-4.671551,1.0,1.0,2.0,0.0
RSC,3,19,0.5845506,-4.0712447,-5.587987,-4.793672,-3.7443056,-5.9628935,-3.9492269,0.18672839506172845,0.38369084956846233,0.5704192446301908,0.05543251478211071
RSC,3,20,0.7333114,-4.187228,-5.18343,-5.433879,-3.845827,-4.535941,-4.69766,1.0,1.0,2.0,0.0
RSC,3,21,0.6827389,-3.7378678,-4.7203536,-5.181163,-4.5603986,-4.037522,-4.003448,1.0,1.0,2.0,0.0
RSC,3,22,0.6104673,-3.6525002,-4.872824,-4.782158,-4.6143575,-5.6467414,-4.372518,0.1325445816186557,0.7841395572445686,0.9166841388632243,0.06108570946347933
RSC,3,23,0.72924113,-4.0609183,-4.4983187,-4.933309,-4.3234663,-3.554414,-4.548478,1.0,1.0,2.0,0.0
RSC,3,24,0.8562963,-4.346758,-5.048586,-4.6937757,-4.4247246,-5.045599,-4.6087694,0.1368312757201646,0.7544241203269156,0.8912553960470803,0.1140556284399348
RSC,3,25,0.62421465,-3.549291,-4.090291,-4.9880934,-4.4340806,-5.416068,-4.972698,1.0,1.0,2.0,0.0
RSC,3,26,0.4271237,-4.005466,-4.985071,-4.6425815,-3.9881732,-5.8205266,-4.310398,0.09842249657064475,0.6769991529497951,0.7754216495204398,0.039663509784074014
RSC,3,27,0.7982973,-3.9235702,-4.218108,-5.8618636,-3.9863114,-3.933524,-4.3521256,0.07355967078189302,0.5763146448112452,0.6498743155931381,0.057743760745742403
RSC,3,28,0.6874936,-4.4504075,-4.3290606,-4.4032264,-4.900632,-5.0755825,-4.359925,0.15123456790123457,0.7436642933998764,0.894898861301111,0.08625500421731393
RSC,3,29,0.82014936,-4.051732,-5.82773,-4.0631423,-4.527505,-5.7861233,-5.0576873,0.1301440329218107,0.7326297474874659,0.8627737804092765,0.10069476016566338
RSC,3,30,0.6443718,-3.9937162,-4.9391766,-5.0379696,-3.9232671,-4.455568,-5.116231,1.0,1.0,2.0,0.0
RSC,3,31,0.6210202,-3.9337037,-5.061994,-4.861896,-4.458709,-5.5187488,-4.387798,1.0,1.0,2.0,0.0
RSC,3,32,0.6860963,-3.9475732,-5.275517,-3.9545689,-4.174501,-5.2173953,-4.9269166,1.0,1.0,2.0,0.0
RSC,3,33,0.6912415,-3.7389607,-4.47519,-5.546491,-4.6025953,-5.9759765,-4.917501,1.0,1.0,2.0,0.0
RSC,3,34,0.774134,-3.7660103,-3.6000552,-4.881647,-4.022773,-5.46611,-4.9641566,1.0,1.0,2.0,0.0
RSC,3,35,0.7410652,-3.7247443,-4.165454,-5.498912,-4.2415266,-5.6449046,-4.56043,1.0,1.0,2.0,0.0
RSC,3,36,0.67773545,-3.5463245,-5.0730667,-5.519761,-4.132222,-5.8252406,-4.992539,1.0,1.0,2.0,0.0
RSC,3,37,0.71946096,-3.609673,-4.876261,-4.7300344,-4.397886,-4.9069815,-5.128599,0.13288751714677638,0.7162381813603169,0.8491256985070933,0.10560928197328373
RSC,3,38,0.5900681,-4.021378,-5.1211553,-5.534896,-3.765752,-4.3006377,-5.261053,1.0,1.0,2.0,0.0
RSC,3,39,0.62037814,-4.055349,-5.7153244,-4.992686,-4.3615103,-5.610003,-4.094916,0.08899176954732513,0.41226162404706856,0.5012533935943937,0.1011943642583059
RSC,3,40,0.6537172,-4.334571,-5.350008,-4.7034507,-4.309664,-3.7141945,-4.289396,1.0,1.0,2.0,0.0
RSC,3,41,0.6373092,-4.081006,-4.4806256,-4.8242893,-3.5860908,-5.51607,-4.5008874,0.12105624142661175,0.5046587761269202,0.625715017553532,0.16616276939997418
RSC,3,42,0.7328017,-3.6199608,-5.0182705,-5.2194347,-4.6548533,-5.6310463,-4.1533575,1.0,1.0,2.0,0.0
RSC,3,43,0.6943679,-3.8465908,-4.8256426,-4.7570853,-4.685497,-5.059314,-4.7370877,1.0,1.0,2.0,0.0
RSC,3,44,0.7150914,-3.951864,-4.846245,-4.570947,-4.9172792,-5.0480056,-4.7277718,0.10390946502057613,0.7566676587074472,0.8605771237280233,0.08437479273270027
