group,subject_id,ensemble,g,eta1,eta2,eta3,eta4,eta5,eta6
CTRL,2,14,0.5517672,-3.8828635,-5.819173,-4.17717,-4.6569366,-5.799025,-3.85929
CTRL,2,15,0.94252247,-4.6449857,-4.6810484,-4.210996,-4.5470777,-5.3638964,-3.7121685
CTRL,2,16,0.34113103,-3.61005,-4.962582,-4.4256024,-3.8907006,-5.91631,-3.5197082
CTRL,2,17,0.65025365,-4.0180697,-4.35529,-4.31074,-3.8409612,-4.634706,-3.554332
CTRL,2,18,0.59973776,-3.5157096,-3.9160056,-4.246909,-4.1354003,-4.0621357,-3.9092543
CTRL,2,19,0.6333021,-4.150671,-4.726207,-4.0389366,-4.358574,-4.304926,-4.8932633
CTRL,2,20,0.69901836,-5.527393,-4.5882416,-4.3921056,-4.009068,-4.18724,-4.5442014
CTRL,2,21,0.71326697,-4.793354,-4.689145,-4.122925,-4.0218034,-4.8151975,-3.9054067
CTRL,2,22,0.70723444,-4.1586905,-5.0790033,-4.183862,-3.8705182,-4.496216,-4.490925
CTRL,2,23,0.9447341,-4.08689,-4.8887167,-4.430696,-4.034738,-4.7482166,-4.489286
CTRL,2,24,0.5646806,-5.7082405,-4.581352,-4.3404574,-4.522394,-5.64225,-5.0688777
CTRL,2,25,0.9428666,-5.36488,-4.6630626,-4.2252064,-4.2510695,-4.2153015,-4.7506804
CTRL,2,26,0.70906895,-4.6091204,-4.251355,-3.8347375,-4.3326087,-4.553381,-3.6857
CTRL,2,27,0.6758501,-4.8202276,-4.9766064,-3.9532175,-3.9752817,-4.8618994,-3.5209684
CTRL,2,28,0.49849203,-4.5331993,-4.3110733,-4.0377316,-4.2079825,-4.4395394,-4.2171288
CTRL,2,29,0.42878088,-5.875338,-5.508419,-4.1906033,-4.3408556,-5.7457705,-3.9886792
CTRL,2,30,0.5863586,-4.5101414,-4.5665307,-4.1817646,-4.185627,-4.86616,-3.662205
CTRL,2,31,0.38058648,-5.627182,-4.044277,-4.082722,-4.3948665,-5.590996,-3.7686737
CTRL,2,32,0.69964474,-4.1611886,-4.082128,-4.2001357,-3.8976233,-3.942628,-5.0100904
CTRL,2,33,0.53603476,-3.7367942,-4.926139,-3.6469479,-3.8730884,-5.6136312,-3.8536005
CTRL,2,34,0.55113703,-3.5455048,-4.710912,-4.511162,-3.518546,-5.54584,-5.3744626
CTRL,2,35,0.8122437,-4.6180835,-4.4485254,-4.0797143,-4.6713786,-3.6724777,-4.3548875
CTRL,2,36,0.7303883,-5.608297,-5.2588115,-3.8832633,-4.9182067,-4.4538517,-4.100728
CTRL,2,37,0.47515628,-3.6960804,-4.745902,-3.8209434,-3.621878,-5.8748713,-3.9597826
CTRL,2,38,0.7430282,-4.1821036,-4.825519,-4.173244,-4.3088913,-5.972434,-4.25187
CTRL,2,39,0.61191523,-4.558445,-3.541753,-4.4954295,-4.02955,-4.725454,-4.409296
CTRL,2,40,0.6608231,-5.0466714,-4.602716,-4.342662,-3.882727,-5.90223,-4.1422544
CTRL,2,41,0.6771587,-4.6884823,-4.789934,-4.0673604,-4.0646486,-5.4460835,-4.2454166
CTRL,2,42,0.60233116,-4.190104,-4.847366,-4.196219,-3.6653981,-4.102474,-3.6282444
CTRL,2,43,0.5837317,-4.5013433,-4.420286,-4.241388,-3.5910695,-5.042317,-3.5150113
CTRL,2,44,0.47745147,-3.615747,-5.843635,-4.651279,-3.7778761,-5.9570975,-3.6844568
CTRL,2,45,0.9898934,-5.513361,-4.683231,-4.495425,-4.0704923,-4.491839,-4.2839537
CTRL,2,46,0.52434725,-4.536756,-3.9864273,-4.801148,-3.6874156,-5.588728,-5.0739274
CTRL,2,47,0.82099694,-4.027389,-4.0673285,-4.2021723,-3.5859218,-4.421269,-4.642662
CTRL,2,48,0.5751275,-4.526882,-4.0707803,-4.494928,-3.891843,-5.8405075,-4.1458926
CTRL,2,49,0.85354376,-5.8788166,-4.2134304,-4.8113694,-3.726133,-3.90579,-4.3279705
CTRL,2,50,0.72855675,-5.331542,-5.118741,-4.163014,-4.0099463,-3.805237,-3.6708736
CTRL,2,51,0.76722217,-3.728897,-4.825991,-4.0478163,-4.2876644,-4.989052,-4.546298
CTRL,2,52,0.8897713,-5.8932805,-5.1123233,-4.079878,-5.012248,-4.8892684,-3.7023993
CTRL,2,53,0.9151922,-5.5390935,-4.286308,-5.133234,-3.9534607,-5.413079,-5.975093
CTRL,2,54,0.5878192,-4.2201524,-3.9207284,-5.74225,-3.8332,-5.5004354,-4.5181985
CTRL,2,55,0.66698956,-4.1487727,-5.123558,-4.1372805,-3.5628808,-5.2106833,-5.7045927
CTRL,2,56,0.73114973,-4.486648,-3.6150453,-4.370365,-4.1138754,-5.487596,-4.9732513
CTRL,2,57,0.6331814,-3.861262,-4.3700647,-4.17714,-4.2184825,-4.5536675,-4.565385
CTRL,2,58,0.62977433,-4.34831,-4.5777464,-4.522695,-3.5235486,-5.9719653,-5.268965
CTRL,2,59,0.66510904,-5.2753816,-4.8268275,-4.781145,-3.801234,-4.0472274,-4.3361874
CTRL,2,60,0.7044631,-3.930947,-4.9137444,-4.189819,-4.2009387,-5.672989,-4.7009583
CTRL,2,61,0.9018409,-4.568322,-5.301052,-3.703064,-4.15809,-5.948336,-4.1564436
CTRL,2,62,0.5648606,-3.5552082,-5.8664775,-4.1254363,-3.9432485,-4.267212,-3.903103
CTRL,2,63,0.83164096,-4.290557,-3.8600392,-3.8168879,-4.2524796,-4.3630476,-4.7316017
CTRL,2,64,0.78195274,-4.068014,-4.71759,-4.4533057,-3.7670412,-4.0525813,-4.1221037
CTRL,2,65,0.62290144,-5.789804,-5.825161,-4.3727856,-4.1925635,-5.40923,-3.7907891
CTRL,2,66,0.7827811,-4.0312357,-4.701671,-4.2964873,-3.837102,-5.172092,-4.433104
CTRL,2,67,0.65883964,-3.7394645,-4.207555,-4.394038,-3.9807732,-4.330497,-3.6677434
CTRL,2,68,0.6897862,-3.9862757,-4.423521,-4.232832,-3.9977684,-5.9601407,-4.568654
CTRL,2,69,0.7374537,-4.526761,-5.246781,-3.6686897,-3.9536521,-5.433594,-3.909183
CTRL,2,70,0.7731831,-3.7681568,-4.96582,-3.8958392,-4.3609233,-5.1777606,-4.8932977
CTRL,2,71,0.5197579,-3.620823,-4.618055,-5.6431255,-3.734934,-3.790149,-3.7250147
CTRL,2,72,0.6163986,-5.505765,-4.299783,-4.9851904,-3.557233,-4.6163,-4.851904
CTRL,2,73,0.81669855,-5.313221,-4.9131136,-4.906375,-3.6124892,-4.0614977,-4.6852655
CTRL,2,74,0.59790933,-4.753222,-4.905515,-3.8853784,-3.9584074,-4.3846865,-4.1909375
CTRL,2,75,0.8210187,-4.4765472,-4.58648,-4.10503,-4.0066395,-3.9431906,-4.518341
CTRL,2,76,0.82824236,-3.8561661,-4.5994563,-4.2137833,-4.4065423,-4.103527,-4.486456
CTRL,2,77,0.5653416,-3.9427917,-5.0708003,-3.6967523,-4.259796,-3.7770379,-4.3031063
CTRL,2,78,0.66964924,-3.9335032,-4.3548574,-4.1280737,-4.0072083,-5.340261,-4.7083755
CTRL,2,79,0.6751766,-5.2129254,-4.0718694,-4.223864,-3.895115,-4.289028,-3.8173394
CTRL,2,80,0.6533257,-3.6914515,-4.696289,-4.18246,-4.51951,-4.3764677,-3.968557
CTRL,2,81,0.84478724,-3.5787745,-4.4441953,-3.6873727,-5.116936,-4.7460356,-3.7965887
CTRL,2,82,0.65527374,-5.035748,-3.8735638,-4.2314453,-3.9328322,-4.378879,-4.3435254
CTRL,2,83,0.35023853,-3.9601638,-5.014977,-3.987459,-3.5964487,-5.5842977,-3.7189088
CTRL,2,84,0.5585335,-4.867325,-4.738281,-4.164179,-3.6706254,-5.454843,-3.895689
CTRL,2,85,0.9279258,-4.1268635,-4.6675105,-4.2194586,-3.6837833,-4.933035,-5.3115077
CTRL,2,86,0.57814723,-4.8142905,-4.899769,-3.7029762,-3.9486372,-5.944814,-4.307229
CTRL,2,87,0.7385734,-4.081337,-4.7494564,-4.2686477,-3.7692232,-4.556732,-4.4894166
CTRL,2,88,0.5645892,-5.7675357,-4.609935,-4.59285,-4.1877723,-5.983823,-4.4578643
CTRL,2,89,0.58138293,-5.8905764,-4.2050395,-4.716116,-4.140985,-5.1664553,-4.178655
CTRL,2,90,0.8715224,-3.780247,-5.564785,-3.6253734,-4.0407357,-5.8523755,-5.001624
CTRL,2,91,0.9598348,-4.732391,-4.345747,-4.4333887,-4.1087117,-5.1212397,-4.6606236
CTRL,2,92,0.6627804,-4.836441,-3.973652,-4.3939037,-3.6954916,-3.913917,-3.948387
CTRL,2,93,0.45416915,-3.633905,-5.852333,-4.3240185,-4.1420913,-4.421745,-4.1631017
CTRL,2,94,0.8191796,-3.9107916,-5.2743487,-4.1041713,-3.8456414,-5.0983095,-5.1823955
CTRL,2,95,0.72378856,-5.4235196,-4.4778695,-4.871117,-3.7521698,-4.3680124,-4.817438
CTRL,2,96,0.6911911,-3.780938,-5.1799407,-3.8892076,-4.141983,-4.651325,-3.7301047
CTRL,2,97,0.65683967,-3.5037057,-3.9428668,-4.373236,-3.9437728,-3.7405453,-4.906579
CTRL,2,98,0.7468295,-5.618809,-4.2877007,-4.7505546,-4.265484,-4.9436817,-5.5115376
CTRL,2,99,0.60935146,-5.412254,-4.500401,-4.4557767,-4.026931,-3.931246,-4.4769187
CTRL,3,0,0.55655164,-4.41465,-4.8270574,-4.1401715,-4.1691756,-5.9988403,-4.0430546
CTRL,3,1,0.8055706,-4.1676397,-5.142957,-4.7889357,-4.709862,-5.9790506,-4.9643097
CTRL,3,2,0.66982603,-4.631757,-3.8135724,-5.8540764,-3.8737733,-5.74783,-4.434234
CTRL,3,3,0.74444205,-4.0988317,-5.3159223,-3.9129293,-4.5868225,-5.2589235,-4.883719
CTRL,3,4,0.72494316,-3.6337335,-5.197539,-5.1558785,-3.8440726,-5.2473288,-5.029179
CTRL,3,5,0.48248845,-3.7376363,-4.745933,-4.4044175,-3.7994454,-5.846954,-4.415173
CTRL,3,6,0.7727906,-4.119082,-4.6138034,-4.455472,-5.094431,-4.487594,-4.22371
CTRL,3,7,0.46290308,-4.057961,-5.0696797,-3.788537,-3.9125242,-5.777029,-4.641451
CTRL,3,8,0.8817491,-3.8059235,-4.6436086,-5.367147,-4.110022,-5.4600325,-5.7540016
CTRL,3,9,0.508804,-3.6005213,-5.095441,-4.7316055,-4.063603,-5.9148035,-4.0315204
CTRL,3,10,0.68161404,-3.7455142,-4.4913673,-4.781761,-4.7190804,-5.338374,-4.1537533
CTRL,3,11,0.7621001,-3.8620927,-4.0864077,-5.162392,-3.901951,-4.297783,-4.661262
CTRL,3,12,0.7701445,-4.885498,-4.6752605,-4.972689,-3.9653366,-4.2885466,-4.8963504
CTRL,3,13,0.6224805,-3.6224654,-5.013898,-4.8015943,-4.408466,-4.3591833,-4.6998243
CTRL,3,14,0.7767352,-3.6235096,-4.4074025,-4.43693,-5.248876,-4.6790686,-4.525168
CTRL,3,15,0.7382173,-4.293748,-4.8449035,-4.9063964,-3.9479737,-5.76229,-4.48978
CTRL,3,16,0.7192676,-4.300216,-4.511956,-4.7404747,-4.5349627,-4.040587,-5.1487713
CTRL,3,17,0.6707918,-4.1972346,-5.724432,-4.2438183,-4.341068,-5.4932017,-4.690627
CTRL,3,18,0.73737967,-4.1016808,-5.0257244,-4.7596054,-4.6336946,-5.8588214,-4.973286
CTRL,3,19,0.7216443,-3.732699,-5.0259414,-5.155983,-4.720678,-5.577069,-5.168122
CTRL,3,20,0.42667258,-3.961241,-4.908725,-4.0423803,-3.5249178,-5.35541,-4.4493914
CTRL,3,21,0.7186605,-3.6459618,-4.5956054,-5.2922335,-4.191632,-5.861977,-4.8569784
CTRL,3,22,0.41270936,-4.312527,-5.0775948,-4.1862874,-3.9746244,-5.958089,-4.1309624
CTRL,3,23,0.73947465,-3.5467618,-4.2659225,-5.557684,-4.207799,-5.398841,-5.4124246
CTRL,3,24,0.55859315,-3.6798007,-4.9440517,-5.0645003,-3.6577258,-5.716492,-4.386751
CTRL,3,25,0.5733889,-4.1254077,-4.6447577,-4.970472,-4.0591087,-5.1816797,-4.194695
CTRL,3,26,0.6136023,-3.8050776,-4.8041368,-4.993875,-4.14574,-5.2953053,-4.0934544
CTRL,3,27,0.43350536,-4.218074,-5.3199997,-4.4252305,-3.96051,-5.3655343,-4.1664014
CTRL,3,28,0.62740016,-3.9915395,-5.048932,-4.917651,-3.9158816,-5.4737325,-4.3098917
CTRL,3,29,0.7474729,-3.6351562,-5.140091,-5.324727,-4.5290947,-4.9934006,-4.30943
CTRL,3,30,0.5738825,-3.729139,-5.078399,-4.823191,-3.986468,-5.544552,-4.458919
CTRL,3,31,0.77554494,-4.032313,-4.6717777,-5.4372067,-4.152191,-4.632445,-3.974049
CTRL,3,32,0.6182552,-3.6867921,-4.8976507,-4.9167285,-4.557832,-3.9480386,-4.1713405
CTRL,3,33,0.70270735,-3.9572797,-5.080223,-5.3934045,-4.299205,-5.245847,-4.0228014
CTRL,3,34,0.5305004,-3.8777244,-5.3488975,-4.1688695,-3.615632,-4.9327784,-3.7966692
CTRL,3,35,0.71132153,-4.468317,-5.0049286,-4.8500223,-4.224082,-4.892117,-5.06187
CTRL,3,36,0.6871317,-4.409354,-4.7952595,-5.0465684,-4.276657,-4.266534,-4.578498
CTRL,3,37,0.551605,-3.800542,-5.255095,-4.088517,-3.8932335,-5.583351,-4.1952763
CTRL,3,38,0.726224,-3.5989263,-4.3182898,-5.50736,-4.817031,-5.1879644,-4.7304745
CTRL,3,39,0.76979405,-3.7186508,-4.780177,-5.38103,-4.007355,-5.938704,-4.6095853
CTRL,3,40,0.6006446,-3.8948338,-5.6485577,-4.674609,-4.183572,-5.8347883,-3.8520117
CTRL,3,41,0.5063691,-3.7832584,-4.941494,-4.413542,-3.5963528,-5.2160506,-4.2607045
CTRL,3,42,0.73221445,-4.1912127,-4.5937753,-4.7833195,-4.5980673,-4.0565395,-4.0399284
CTRL,3,43,0.6063765,-4.094374,-4.6884384,-4.7517347,-4.6795726,-5.6365905,-4.4695096
CTRL,3,44,0.7273089,-4.3945737,-5.646579,-3.5023673,-3.8011055,-4.34506,-4.477895
CTRL,3,45,0.39058763,-3.7638764,-5.3691845,-4.0006256,-4.664137,-5.9628844,-3.5845037
CTRL,3,46,0.39646658,-3.5489316,-4.572249,-4.258765,-3.7636788,-5.5048075,-4.7642164
CTRL,3,47,0.649164,-3.5627725,-4.6687684,-4.887334,-4.385811,-4.336787,-4.514999
CTRL,3,48,0.50423574,-3.6921813,-4.7414412,-4.4924207,-3.745673,-5.5079956,-4.352601
CTRL,3,49,0.5400195,-3.8397746,-4.442597,-4.7632246,-4.5884457,-5.512159,-4.328555
CTRL,3,50,0.7429714,-4.101514,-5.1034336,-5.1685896,-4.680308,-4.337072,-4.7319827
CTRL,3,51,0.47873205,-3.5774496,-5.107987,-4.5567365,-4.274232,-5.4119577,-4.0907645
CTRL,3,52,0.45135266,-3.590282,-4.5857973,-4.5675325,-3.7738883,-5.729633,-4.3117113
CTRL,3,53,0.53933924,-3.927134,-4.882583,-4.784436,-3.6029406,-5.4822445,-4.9255896
CTRL,3,54,0.5584712,-4.106064,-5.1887865,-3.8242443,-4.089125,-4.5391088,-4.3404274
CTRL,3,55,0.7026414,-3.84478,-4.6842723,-5.260144,-4.1759663,-3.601338,-4.8873076
CTRL,3,56,0.457646,-4.0489407,-4.8914623,-3.5857093,-3.5201385,-5.735411,-4.1982336
CTRL,3,57,0.7736662,-3.8216524,-4.843788,-5.496768,-4.3873096,-4.8318753,-4.4606504
CTRL,3,58,0.57601565,-4.629723,-4.902263,-5.1816792,-3.7444804,-5.1652136,-5.3649573
CTRL,3,59,0.84208435,-4.048388,-4.6584587,-5.1903415,-5.1253977,-3.617197,-5.630893
CTRL,3,60,0.90674585,-4.459834,-4.348802,-5.1666546,-3.7851238,-4.8429923,-4.200504
CTRL,3,61,0.52552146,-3.650136,-5.344199,-3.5129843,-5.288259,-5.3412333,-4.06753
CTRL,3,62,0.5776465,-3.9274912,-5.288008,-4.0969267,-4.513267,-5.853755,-4.098427
CTRL,3,63,0.6572906,-4.3379884,-5.145652,-4.7852826,-3.7928743,-5.5465336,-4.3446712
CTRL,3,64,0.75718045,-3.942269,-5.091732,-4.7309537,-4.8760686,-5.143019,-4.8184023
CTRL,3,65,0.81269705,-4.561418,-5.0136786,-5.180957,-4.55663,-5.2422695,-4.97573
CTRL,3,66,0.306821,-3.6767383,-4.3149385,-4.222805,-3.8535948,-5.988238,-4.364107
CTRL,3,67,0.8404853,-3.7809799,-4.2983837,-5.7052975,-4.0471497,-4.1030817,-3.9672184
CTRL,3,68,0.5297505,-3.91202,-5.8354607,-4.4932566,-4.3238997,-5.8766975,-3.7023058
CTRL,3,69,0.48296186,-3.9952915,-4.762118,-4.4962025,-3.5696874,-5.0031786,-4.5302043
CTRL,3,70,0.8990119,-3.7743926,-4.530259,-4.402962,-5.611803,-5.2421365,-4.555009
CTRL,3,71,0.6603593,-3.6294935,-4.942887,-5.158772,-4.39455,-4.4666824,-4.64632
CTRL,3,72,0.48863605,-4.140584,-5.4794817,-4.5539556,-4.14929,-5.4291463,-4.2038918
CTRL,3,73,0.9909883,-4.6963773,-4.8884764,-5.2517896,-4.9059978,-5.578823,-4.066771
CTRL,3,74,0.4880487,-3.6745384,-5.134524,-4.237223,-4.2431383,-5.9345098,-4.4377522
CTRL,3,75,0.5674376,-3.513854,-4.956192,-4.344629,-4.454021,-5.8487616,-4.454007
CTRL,3,76,0.6403891,-3.7375417,-4.7688046,-4.738818,-4.41637,-5.514986,-4.526655
CTRL,3,77,0.80156595,-3.7941587,-4.99846,-5.2260804,-4.343115,-5.807053,-4.858909
CTRL,3,78,0.7115974,-3.6959965,-3.9900227,-5.8840346,-3.8350325,-5.6483364,-5.4423904
CTRL,3,79,0.52694595,-4.237264,-5.950381,-4.6053805,-3.6831908,-5.989769,-4.3460546
CTRL,3,80,0.41120228,-3.6914496,-4.8049645,-4.18394,-4.265164,-5.987182,-4.4956336
CTRL,3,81,0.7610739,-3.7179315,-4.5364056,-5.685661,-4.1010137,-4.6563807,-4.391697
CTRL,3,82,0.6934129,-4.0187693,-5.070397,-4.5559416,-4.5818253,-5.861534,-4.487878
CTRL,3,83,0.6960516,-4.3196306,-4.8373137,-4.726659,-4.69255,-4.5934405,-3.899358
CTRL,3,84,0.8703012,-3.8793705,-4.617421,-4.6383157,-5.0270724,-5.3314724,-4.725061
CTRL,3,85,0.6398888,-3.5847082,-4.489329,-5.108406,-4.0716457,-5.4467764,-3.7886817
CTRL,3,86,0.6975523,-3.8027759,-4.8785305,-4.781905,-4.265842,-5.3370786,-4.5020037
CTRL,3,87,0.67237616,-3.6503017,-4.361571,-5.150226,-3.997522,-4.907218,-4.459069
CTRL,3,88,0.71468055,-3.8839767,-5.414231,-4.760214,-4.12512,-5.2989397,-4.4676976
CTRL,3,89,0.52394927,-3.6329691,-5.1086493,-4.7421336,-4.087317,-5.4125147,-3.7455387
CTRL,3,90,0.59683186,-3.8465798,-5.5282044,-4.68934,-4.6968493,-5.40149,-3.9921408
CTRL,3,91,0.7155947,-3.9202452,-4.828217,-4.572367,-4.702162,-5.741834,-4.9832373
CTRL,3,92,0.6682461,-3.8379319,-5.434553,-4.1873183,-4.0717735,-5.814196,-4.259882
CTRL,3,93,0.32755727,-3.730676,-4.828581,-4.269127,-4.060239,-5.775507,-5.376663
CTRL,3,94,0.6755254,-4.323173,-4.9905725,-4.8177667,-4.0789905,-3.840132,-4.5395436
CTRL,3,95,0.85124946,-3.9533753,-5.1441946,-5.2940955,-4.717153,-4.603936,-5.46268
CTRL,3,96,0.71232605,-4.3725343,-5.2478657,-4.599328,-4.266316,-5.540563,-3.5499856
CTRL,3,97,0.873018,-4.4292088,-5.2045183,-5.023267,-4.8406644,-4.6867504,-5.784414
CTRL,3,98,0.57968557,-4.199557,-5.039719,-4.480852,-3.8868117,-4.849497,-4.6209383
CTRL,3,99,0.45631054,-3.7588453,-5.0165133,-4.047829,-3.9466112,-5.666231,-4.3148403
CTRL,4,0,0.548145,-4.0406737,-4.8057814,-5.053731,-3.944257,-5.904036,-4.406995
CTRL,4,1,0.5931093,-4.0910163,-5.6996064,-4.6771164,-3.8570554,-5.4815707,-4.202721
CTRL,4,2,0.6360364,-3.7224479,-4.9367876,-5.725528,-3.5324087,-5.7894373,-3.7512693
CTRL,4,3,0.72608685,-4.0324855,-5.086653,-5.487953,-4.36812,-4.488293,-3.9146502
CTRL,4,4,0.41212678,-3.588921,-4.7861276,-4.4484606,-3.855687,-4.4541326,-3.8545606
CTRL,4,5,0.47990897,-3.570134,-4.71687,-4.701254,-3.6345146,-5.677937,-4.5054526
CTRL,4,6,0.7622232,-3.912165,-4.823589,-5.0226226,-4.044688,-5.2453885,-4.8070474
CTRL,4,7,0.61553526,-3.7372727,-4.991226,-4.4823585,-4.897243,-4.190223,-4.717977
CTRL,4,8,0.67076415,-3.917799,-4.2735333,-5.3897,-3.8866813,-5.096389,-4.8188295
CTRL,4,9,0.7269959,-4.013194,-5.334003,-4.3260117,-4.1411743,-5.8783665,-4.582928
CTRL,4,10,0.29446223,-3.8600607,-4.8811855,-4.376645,-4.0106173,-5.7467556,-3.9935493
CTRL,4,11,0.83374625,-4.5090094,-5.271317,-4.9180965,-4.8632836,-4.9742804,-4.408171
CTRL,4,12,0.33358732,-3.520287,-4.3221507,-4.256667,-3.6540556,-5.7310247,-4.380042
CTRL,4,13,0.6793683,-4.133606,-4.962821,-4.686517,-4.0713058,-5.3542323,-4.112519
CTRL,4,14,0.66836256,-3.9404988,-5.1441536,-4.5280967,-4.674421,-5.758098,-4.354735
CTRL,4,15,0.4661187,-3.71387,-4.9636827,-4.188102,-3.6942112,-5.511457,-4.3162093
CTRL,4,16,0.6198724,-3.9315066,-5.0021343,-5.6422715,-3.9252203,-4.512219,-3.909648
CTRL,4,17,0.51985717,-3.6859906,-5.068804,-4.0785193,-3.9564714,-5.447078,-4.5398493
CTRL,4,18,0.66514623,-3.6753824,-4.55693,-5.218479,-4.1836834,-4.885738,-4.303703
CTRL,4,19,0.71845096,-4.365894,-4.1271405,-5.3113723,-4.3751493,-4.4124107,-4.499316
CTRL,4,20,0.8778411,-3.5321777,-4.6162887,-5.379907,-4.9494104,-3.8557498,-4.321351
CTRL,4,21,0.7003379,-4.021505,-4.793608,-5.3146014,-4.012755,-4.4338193,-3.8219187
CTRL,4,22,0.257879,-3.9903255,-4.757118,-4.0894437,-4.005115,-5.790961,-4.426482
CTRL,4,23,0.7567919,-3.7010682,-4.991671,-5.146001,-4.169004,-5.549114,-4.7085285
CTRL,4,24,0.8207318,-3.6219301,-4.4935822,-5.090974,-4.780297,-5.086681,-5.347001
CTRL,4,25,0.44951397,-3.8661475,-4.887946,-3.8594284,-3.9543931,-5.3556356,-4.264107
CTRL,4,26,0.42877173,-3.5945067,-4.9343204,-4.4318304,-4.1372876,-5.9798713,-4.2275095
CTRL,4,27,0.3323386,-3.7662055,-4.52917,-3.9007351,-4.3256874,-5.8130326,-3.7905552
CTRL,4,28,0.49720562,-3.6805165,-5.0543833,-4.156433,-3.7341323,-5.185372,-4.440458
CTRL,4,29,0.72618794,-3.7221959,-4.8096986,-5.542435,-3.6014524,-4.172425,-3.7724895
CTRL,4,30,0.6283993,-3.6217432,-4.287246,-5.1899643,-4.3211412,-5.318999,-4.3289356
CTRL,4,31,0.70958334,-3.9732833,-4.693382,-5.3470955,-4.0792007,-4.6047926,-5.291248
CTRL,4,32,0.67878044,-3.7415833,-4.8466563,-4.7709246,-4.5110064,-5.853514,-4.325884
CTRL,4,33,0.31682694,-4.0508733,-4.458281,-4.2957077,-3.7808433,-5.4121413,-3.6469996
CTRL,4,34,0.3499629,-3.9027467,-5.0562134,-4.269962,-4.1966662,-5.989082,-3.534899
CTRL,4,35,0.60680735,-3.823533,-5.549703,-4.341102,-4.0905237,-5.6217113,-5.2363343
CTRL,4,36,0.25059354,-4.160312,-4.2779884,-4.2824497,-3.5245824,-5.6467505,-4.009833
CTRL,4,37,0.6613172,-3.5640604,-4.8399615,-5.0461273,-4.2913685,-5.9585,-4.459079
CTRL,4,38,0.79660845,-4.0812306,-4.5031385,-5.0079217,-3.9418335,-5.607507,-5.186266
CTRL,4,39,0.8058572,-3.8026037,-4.2980475,-5.1662855,-4.0828733,-3.5513108,-4.9236526
CTRL,4,40,0.6819899,-3.6333368,-4.924281,-5.2993646,-3.8612208,-5.3908095,-3.942964
CTRL,4,41,0.45637915,-3.5881493,-5.6686783,-4.5955176,-4.085463,-5.546033,-3.8561685
CTRL,4,42,0.42912441,-4.746542,-4.5705166,-4.089425,-3.6663427,-4.619833,-4.4348025
CTRL,4,43,0.33753687,-3.894844,-4.5926704,-4.4292893,-3.5039904,-4.913642,-4.3041086
CTRL,4,44,0.3233853,-3.5289035,-4.3896284,-4.505742,-3.726472,-5.896348,-4.1763964
CTRL,4,45,0.7193471,-4.258554,-4.725846,-5.1473594,-4.3869996,-4.6924105,-4.9873867
CTRL,4,46,0.7333621,-3.9598072,-5.190491,-5.1960526,-4.255944,-5.913831,-4.521752
CTRL,4,47,0.813459,-3.7116292,-5.2661104,-4.3202205,-5.0435896,-5.560466,-4.476207
CTRL,4,48,0.4743706,-3.701315,-4.7672935,-4.4885845,-3.5737727,-5.785918,-4.3195486
CTRL,4,49,0.41664654,-3.9300485,-5.352133,-4.4610987,-4.2248836,-5.8624206,-3.9046838
CTRL,4,50,0.6415613,-3.7668486,-4.5480084,-5.086155,-4.260553,-5.464548,-4.817346
CTRL,4,51,0.4081332,-3.6185322,-5.744986,-3.937451,-4.7299576,-5.5157704,-3.8943064
CTRL,4,52,0.71284926,-3.5374854,-4.909199,-4.93404,-4.733003,-5.6313696,-4.3425856
CTRL,4,53,0.67781377,-3.7621589,-4.9006934,-5.2972097,-3.9244132,-4.8053527,-5.1220284
CTRL,4,54,0.51680577,-3.8853405,-5.0970116,-4.013344,-3.6718686,-5.2834625,-4.2021327
CTRL,4,55,0.5699519,-3.5387585,-4.7866607,-4.9911327,-4.568802,-5.6822457,-4.0747232
CTRL,4,56,0.33912608,-3.9412067,-4.7044063,-4.1400833,-4.1154227,-5.6753063,-3.8746333
CTRL,4,57,0.6939597,-3.5838377,-4.323491,-5.7829633,-3.503094,-5.445589,-4.4739137
CTRL,4,58,0.7338083,-3.6294818,-4.752497,-5.2569036,-4.774474,-4.282704,-4.3452916
CTRL,4,59,0.60643107,-3.913526,-4.9037666,-5.19851,-4.182844,-5.7687125,-3.7796261
CTRL,4,60,0.5955213,-3.6436687,-4.5750947,-4.852201,-4.6062794,-5.778246,-4.344003
CTRL,4,61,0.6836878,-3.5488799,-4.5692825,-4.751529,-4.7111635,-4.6377807,-4.3405223
CTRL,4,62,0.56747526,-3.8476477,-4.9620523,-5.0986943,-3.6160116,-5.298773,-4.0081935
CTRL,4,63,0.6272167,-4.010146,-5.024008,-4.8009515,-3.896944,-5.5217166,-4.375966
CTRL,4,64,0.6294884,-4.0333037,-5.183252,-4.4973516,-3.825507,-5.266449,-4.699977
CTRL,4,65,0.7245535,-4.0933537,-5.9116516,-4.8007746,-4.433679,-5.5599017,-3.8332162
CTRL,4,66,0.65051496,-4.3223405,-4.2733717,-5.5390553,-3.7393484,-5.9211783,-4.5297375
CTRL,4,67,0.7060515,-3.8256254,-4.6839957,-5.0953608,-4.4830456,-4.6348214,-3.9499006
CTRL,4,68,0.7387686,-3.544263,-4.763532,-5.2240415,-4.368418,-5.808484,-4.645941
CTRL,4,69,0.5654724,-3.5088673,-5.2205358,-4.308498,-4.0616646,-5.133218,-4.344737
